cp:cannot stat ‘../../../../../../../cygdrive/r/MultiCoder_SOAP_4_DCTECH-MC01X_05-15-2016_17-00-00.wav’:No such file or directory,MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_06-00-00.wav,20160509_me_hour2_feed1,-29.9,7.1,-7.5
02_ATC_newscast1_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-29.1,6.3,-9.6
02_ATC_newscast1_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-28.4,4.6,-9.9
03_ATC_newscast2_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-31.0,6.8,-12.1
03_ATC_newscast2_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-28.7,6.3,-10.5
04_ATC_fundingCreditA_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-28.6,2.0,-14.0
04_ATC_fundingCreditA_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-27.9,3.4,-11.3
05_ATC_musicA_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-29.8,5.8,-11.3
05_ATC_musicA_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-27.8,3.1,-13.5
06_ATC_segmentA_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-28.3,4.4,-8.3
06_ATC_segmentA_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-28.9,4.2,-5.8
07_ATC_musicB_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-28.6,4.5,-12.9
07_ATC_musicB_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-30.4,4.5,-15.8
08_ATC_fundingCreditB_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-28.4,4.5,-12.6
08_ATC_fundingCreditB_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-29.3,3.9,-13.7
09_ATC_segmentB_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-28.7,4.2,-6.8
09_ATC_segmentB_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-28.0,4.5,-7.0
10_ATC_MEpromo_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-28.2,7.6,-10.6
10_ATC_MEpromo_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-27.3,6.5,-10.3
11_ATC_musicC_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-31.5,3.3,-13.1
11_ATC_musicC_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-28.2,9.7,-15.3
12_ATC_return_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-29.5,5.2,-8.0
12_ATC_return_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-27.8,4.4,-9.9
13_ATC_newscast3_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-32.7,4.2,-12.7
13_ATC_newscast3_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-31.3,5.5,-12.2
14_ATC_newscast4_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-32.3,4.5,-13.1
14_ATC_newscast4_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-33.1,4.1,-12.9
15_ATC_musicD_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-29.9,4.0,-9.5
15_ATC_musicD_MultiCoder_SOAP_1_DCTECH-MC01X_05-09-2016_17-00-00.wav,20160509_atc_hour2_feed1,-29.9,6.3,-15.7
16_ATC_fundingCreditC_MultiCoder_SOAP_4_DCTECH-MC01X_05-09-2016_16-00-00.wav,20160509_atc_hour1_feed1,-28.7,3.4,-12.6
